from;to
524;1024
524;1092
524;1123
495;148
495;903
495;1057
495;196
930;68
930;210
930;314
930;1024
1344;934
1344;1211
1344;1363
1344;579
1344;114
1344;1016
1344;945
1344;1151
810;693
810;1023
810;751
693;447
693;1324
1195;656
1195;867
1195;1283
1195;1395
44;1160
44;1323
128;220
185;505
185;1264
185;1395
778;446
778;656
1139;574
1139;252
1139;442
1139;975
342;1035
342;343
59;1323
59;674
330;682
330;1034
1023;136
1023;1309
867;1160
447;505
447;446
447;674
447;1309
1324;820
1324;787
1324;751
751;1161
975;674
1283;505
1283;1053
1283;780
1395;136
446;220
446;1264
446;787
446;1154
462;787
58;574
408;321
408;343
408;1154
574;1053
574;136
574;787
574;944
682;252
682;442
785;1323
1160;578
1160;1053
674;429
343;1264
343;429
787;1034
944;1323
944;220
944;1264
252;1264
442;1034
15;77
15;453
15;683
15;904
15;1167
15;1210
77;418
77;1052
77;1085
453;126
453;184
453;226
453;272
453;411
453;454
453;562
453;685
453;776
453;911
453;986
453;1042
453;1210
453;1306
683;152
683;344
683;685
683;1203
683;1343
904;418
904;793
904;922
904;989
904;1040
904;1203
904;1241
904;1384
1167;348
1167;562
1167;662
1167;986
1167;1215
1167;1370
1210;119
1210;776
1210;823
1210;1229
1210;1232
1210;1345
1210;1370
602;454
602;685
602;730
602;779
602;844
602;1006
602;1215
602;1275
662;121
662;484
662;1105
662;1169
662;1378
741;153
741;791
741;1314
741;1353
741;1382
1203;152
1203;153
1203;167
1203;184
1203;189
1203;403
1203;1306
1345;454
1345;467
1345;685
1345;865
1345;928
1345;962
1345;1042
1345;1165
1345;1232
347;90
347;247
347;348
347;382
347;411
347;577
347;685
347;694
347;765
412;395
412;403
412;450
412;488
412;844
412;1169
984;153
984;618
984;694
984;808
984;962
984;1293
984;1370
1042;411
1042;458
1042;779
1042;922
1042;938
1042;1169
418;120
418;161
418;182
418;450
418;657
418;922
418;1215
1052;70
1052;893
1052;184
1052;484
1052;675
1052;765
1052;844
1052;899
1052;986
1085;411
1085;576
1085;161
1085;616
1085;746
1085;1079
126;41
126;182
126;344
126;844
126;1293
126;1306
184;576
184;247
184;428
184;1387
184;152
184;175
184;189
184;226
184;851
226;189
272;42
272;263
272;562
272;569
272;685
272;791
272;1136
411;42
411;120
411;175
411;182
411;512
411;616
411;765
411;823
411;1232
411;1353
411;1378
454;779
454;911
454;721
454;765
454;938
454;1169
562;70
562;332
562;175
562;484
562;657
562;694
562;730
562;1006
562;1079
562;1229
685;928
685;182
685;153
776;458
776;512
776;1378
776;120
776;989
776;1275
776;1382
911;512
911;70
911;428
911;573
911;577
911;657
911;793
911;1040
911;1136
911;1215
986;125
986;1241
986;817
1306;1232
1306;216
1306;403
152;1209
152;484
152;269
152;153
152;172
344;280
344;746
1343;1241
1343;922
1343;186
1343;428
1343;791
1343;1169
167;1209
167;70
167;450
167;756
182;458
182;922
182;467
182;865
182;183
182;756
183;484
183;899
450;1165
450;895
450;962
450;1201
692;817
692;1229
692;215
692;1040
692;1275
844;488
844;1241
844;750
844;269
844;616
844;756
844;791
844;851
793;631
922;119
922;403
989;125
989;137
989;186
1040;1165
1241;42
1241;137
1241;70
1241;161
1241;189
1241;657
1241;865
1241;1215
1384;68
1384;113
1384;123
348;583
348;428
348;895
348;1079
1215;488
1215;657
1215;1382
1215;962
1370;137
1370;721
1370;657
1370;1136
577;512
577;893
577;631
577;121
577;467
577;1387
119;458
119;1293
119;90
119;120
119;121
119;269
119;467
119;618
119;730
119;765
119;895
823;280
823;172
823;569
823;616
823;893
1229;428
1229;1387
1229;153
1229;694
1232;70
1232;172
1232;247
1232;403
1232;465
1232;694
1232;721
1232;756
1232;765
311;576
311;269
616;512
616;702
616;1079
675;702
675;1293
675;90
675;172
817;121
817;1387
817;153
817;899
817;1136
1275;583
1275;631
1275;247
1275;657
1275;899
730;287
730;467
730;186
730;189
779;382
779;484
779;1165
1006;1079
1006;215
1079;1165
1079;1353
1079;467
1079;175
1079;938
121;765
121;865
484;125
484;467
484;694
1105;808
1105;721
1105;895
1169;576
1169;702
1169;895
1169;938
1378;332
1378;631
1378;287
1378;791
153;808
153;175
791;125
791;216
791;465
1314;70
1314;189
1314;403
1353;70
1353;264
1382;512
1382;215
90;91
90;247
90;287
161;189
161;657
289;808
289;91
289;1387
631;70
631;395
631;895
851;895
851;657
895;1209
895;808
895;215
895;264
895;465
1136;280
1136;808
1136;928
1136;186
1136;403
189;332
189;618
189;172
189;215
403;750
467;382
467;618
865;893
865;247
865;269
928;458
928;120
928;269
928;765
928;186
962;216
1165;458
1165;137
1165;215
1165;756
1165;765
70;332
70;808
280;488
280;721
576;125
576;583
576;120
576;263
893;172
247;215
247;657
382;91
382;215
382;216
382;694
382;938
694;216
694;1201
765;269
395;808
395;428
395;618
488;42
120;287
120;1387
287;808
172;186
569;808
569;750
569;899
721;512
721;428
756;465
269;125
269;512
269;263
269;186
269;465
808;959
618;458
458;41
458;332
938;264
137;42
263;264
263;657
263;899
657;215
746;186
216;215
41;42
41;125
428;91
1387;959
42;583
42;512
42;1209
512;186
573;492
573;297
573;952
186;959
750;91
68;67
68;110
68;903
68;1240
68;1359
113;621
113;553
113;114
123;553
123;124
123;1211
333;773
333;1092
404;196
404;621
1351;444
1351;578
1351;579
1351;858
716;553
716;485
716;858
1308;156
1308;178
1308;362
1308;1237
1308;996
1308;860
773;114
1092;1359
1092;235
1092;1211
1092;852
196;178
196;199
196;1145
621;604
621;1374
202;1211
202;485
202;201
202;1024
202;852
297;1242
297;1237
485;110
485;1359
485;1016
485;1145
579;736
579;1237
579;377
814;178
814;578
814;1363
814;668
814;852
814;1024
814;1227
1260;1402
156;1278
1402;210
444;934
444;952
444;1145
578;525
578;1363
858;553
858;114
1240;181
1240;668
1240;1227
1159;1145
1242;525
1242;852
1278;492
1278;1004
1278;277
1101;831
1101;934
831;67
831;553
831;903
831;1005
934;1211
1161;505
148;492
148;1090
178;525
178;110
178;180
178;181
178;1145
178;1237
211;903
211;553
211;210
110;231
110;235
110;736
277;231
277;314
277;996
277;260
277;1016
525;67
525;235
525;396
525;553
525;638
525;1211
1145;492
1145;1024
1237;553
1363;124
220;1309
1004;1211
1004;736
1004;377
668;1211
553;1123
124;362
124;1005
124;314
1211;1090
360;231
360;1005
392;210
492;638
492;210
1090;736
1090;1016
1090;852
114;1328
114;1016
210;199
210;1123
1016;199
1024;604
1024;362
1024;199
67;717
903;841
260;1328
260;852
604;717
377;1328
231;717
231;945
231;1227
1123;1328
1123;384
1359;996
638;860
638;1374
1328;314
396;996
396;199
1299;1151
314;860
